,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,img_seg_path,str_code,Unnamed: 0.1,Unnamed: 0,year,month,day,hour,minute,path_dyamond,UTC
1642,1642.0,1642.0,1642,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-47.nc,2016-8-18-23-30,862,862,2016,8,18,23,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000207120,17031.47
1643,1643.0,1643.0,1643,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-19.nc,2016-8-18-9-30,834,834,2016,8,18,9,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000200400,17031.19
1644,1644.0,1644.0,1644,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-21.nc,2016-8-18-10-30,836,836,2016,8,18,10,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000200880,17031.21
1645,1645.0,1645.0,1645,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-31.nc,2016-8-18-15-30,846,846,2016,8,18,15,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000203280,17031.31
1646,1646.0,1646.0,1646,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-36.nc,2016-8-18-18-0,851,851,2016,8,18,18,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000204480,17031.36
1647,1647.0,1647.0,1647,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-17.nc,2016-8-18-8-30,832,832,2016,8,18,8,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000199920,17031.17
1648,1648.0,1648.0,1648,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-04.nc,2016-8-18-2-0,819,819,2016,8,18,2,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000196800,17031.04
1649,1649.0,1649.0,1649,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-43.nc,2016-8-18-21-30,858,858,2016,8,18,21,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000206160,17031.43
1650,1650.0,1650.0,1650,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-42.nc,2016-8-18-21-0,857,857,2016,8,18,21,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000205920,17031.42
1651,1651.0,1651.0,1651,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-13.nc,2016-8-18-6-30,828,828,2016,8,18,6,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000198960,17031.13
1652,1652.0,1652.0,1652,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-33.nc,2016-8-18-16-30,848,848,2016,8,18,16,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000203760,17031.33
1653,1653.0,1653.0,1653,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-14.nc,2016-8-18-7-0,829,829,2016,8,18,7,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000199200,17031.14
1654,1654.0,1654.0,1654,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-22.nc,2016-8-18-11-0,837,837,2016,8,18,11,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000201120,17031.22
1655,1655.0,1655.0,1655,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-34.nc,2016-8-18-17-0,849,849,2016,8,18,17,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000204000,17031.34
1656,1656.0,1656.0,1656,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-12.nc,2016-8-18-6-0,827,827,2016,8,18,6,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000198720,17031.12
1657,1657.0,1657.0,1657,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-44.nc,2016-8-18-22-0,859,859,2016,8,18,22,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000206400,17031.44
1658,1658.0,1658.0,1658,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-05.nc,2016-8-18-2-30,820,820,2016,8,18,2,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000197040,17031.05
1659,1659.0,1659.0,1659,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-01.nc,2016-8-18-0-30,816,816,2016,8,18,0,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000196320,17031.01
1660,1660.0,1660.0,1660,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-23.nc,2016-8-18-11-30,838,838,2016,8,18,11,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000201360,17031.23
1661,1661.0,1661.0,1661,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-27.nc,2016-8-18-13-30,842,842,2016,8,18,13,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000202320,17031.27
1662,1662.0,1662.0,1662,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-16.nc,2016-8-18-8-0,831,831,2016,8,18,8,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000199680,17031.16
1663,1663.0,1663.0,1663,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-03.nc,2016-8-18-1-30,818,818,2016,8,18,1,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000196560,17031.03
1664,1664.0,1664.0,1664,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-30.nc,2016-8-18-15-0,845,845,2016,8,18,15,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000203040,17031.3
1665,1665.0,1665.0,1665,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-18.nc,2016-8-18-9-0,833,833,2016,8,18,9,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000200160,17031.18
1666,1666.0,1666.0,1666,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-08.nc,2016-8-18-4-0,823,823,2016,8,18,4,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000197760,17031.08
1667,1667.0,1667.0,1667,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-41.nc,2016-8-18-20-30,856,856,2016,8,18,20,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000205680,17031.41
1668,1668.0,1668.0,1668,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-02.nc,2016-8-18-1-0,817,817,2016,8,18,1,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000196320,17031.02
1669,1669.0,1669.0,1669,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-46.nc,2016-8-18-23-0,861,861,2016,8,18,23,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000206880,17031.46
1670,1670.0,1670.0,1670,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-20.nc,2016-8-18-10-0,835,835,2016,8,18,10,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000200640,17031.2
1671,1671.0,1671.0,1671,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-11.nc,2016-8-18-5-30,826,826,2016,8,18,5,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000198480,17031.11
1672,1672.0,1672.0,1672,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-29.nc,2016-8-18-14-30,844,844,2016,8,18,14,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000202800,17031.29
1673,1673.0,1673.0,1673,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-37.nc,2016-8-18-18-30,852,852,2016,8,18,18,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000204720,17031.37
1674,1674.0,1674.0,1674,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-48.nc,2016-8-19-0-0,863,863,2016,8,19,0,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000207360,17031.48
1675,1675.0,1675.0,1675,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-32.nc,2016-8-18-16-0,847,847,2016,8,18,16,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000203520,17031.32
1676,1676.0,1676.0,1676,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-09.nc,2016-8-18-4-30,824,824,2016,8,18,4,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000198000,17031.09
1677,1677.0,1677.0,1677,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_18/ImageSegTOOCAN_20160818-24.nc,2016-8-18-12-0,839,839,2016,8,18,12,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000201600,17031.24
1678,1678.0,1678.0,1678,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-34.nc,2016-8-3-17-0,129,129,2016,8,3,17,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000031200,17016.34
1679,1679.0,1679.0,1679,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-22.nc,2016-8-3-11-0,117,117,2016,8,3,11,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000028320,17016.22
1680,1680.0,1680.0,1680,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-39.nc,2016-8-3-19-30,134,134,2016,8,3,19,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000032400,17016.39
1681,1681.0,1681.0,1681,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-40.nc,2016-8-3-20-0,135,135,2016,8,3,20,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000032640,17016.4
1682,1682.0,1682.0,1682,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-26.nc,2016-8-3-13-0,121,121,2016,8,3,13,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000029280,17016.26
1683,1683.0,1683.0,1683,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-37.nc,2016-8-3-18-30,132,132,2016,8,3,18,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000031920,17016.37
1684,1684.0,1684.0,1684,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-29.nc,2016-8-3-14-30,124,124,2016,8,3,14,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000030000,17016.29
1685,1685.0,1685.0,1685,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-10.nc,2016-8-3-5-0,105,105,2016,8,3,5,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000025440,17016.1
1686,1686.0,1686.0,1686,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-33.nc,2016-8-3-16-30,128,128,2016,8,3,16,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000030960,17016.33
1687,1687.0,1687.0,1687,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-32.nc,2016-8-3-16-0,127,127,2016,8,3,16,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000030720,17016.32
1688,1688.0,1688.0,1688,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-01.nc,2016-8-3-0-30,96,96,2016,8,3,0,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000023520,17016.01
1689,1689.0,1689.0,1689,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-46.nc,2016-8-3-23-0,141,141,2016,8,3,23,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000034080,17016.46
1690,1690.0,1690.0,1690,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-15.nc,2016-8-3-7-30,110,110,2016,8,3,7,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000026640,17016.15
1691,1691.0,1691.0,1691,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-23.nc,2016-8-3-11-30,118,118,2016,8,3,11,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000028560,17016.23
1692,1692.0,1692.0,1692,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-02.nc,2016-8-3-1-0,97,97,2016,8,3,1,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000023520,17016.02
1693,1693.0,1693.0,1693,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-43.nc,2016-8-3-21-30,138,138,2016,8,3,21,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000033360,17016.43
1694,1694.0,1694.0,1694,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-31.nc,2016-8-3-15-30,126,126,2016,8,3,15,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000030480,17016.31
1695,1695.0,1695.0,1695,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-44.nc,2016-8-3-22-0,139,139,2016,8,3,22,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000033600,17016.44
1696,1696.0,1696.0,1696,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-20.nc,2016-8-3-10-0,115,115,2016,8,3,10,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000027840,17016.2
1697,1697.0,1697.0,1697,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-19.nc,2016-8-3-9-30,114,114,2016,8,3,9,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000027600,17016.19
1698,1698.0,1698.0,1698,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-13.nc,2016-8-3-6-30,108,108,2016,8,3,6,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000026160,17016.13
1699,1699.0,1699.0,1699,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-03.nc,2016-8-3-1-30,98,98,2016,8,3,1,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000023760,17016.03
1700,1700.0,1700.0,1700,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-30.nc,2016-8-3-15-0,125,125,2016,8,3,15,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000030240,17016.3
1701,1701.0,1701.0,1701,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-47.nc,2016-8-3-23-30,142,142,2016,8,3,23,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000034320,17016.47
1702,1702.0,1702.0,1702,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-06.nc,2016-8-3-3-0,101,101,2016,8,3,3,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000024480,17016.06
1703,1703.0,1703.0,1703,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-08.nc,2016-8-3-4-0,103,103,2016,8,3,4,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000024960,17016.08
1704,1704.0,1704.0,1704,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-07.nc,2016-8-3-3-30,102,102,2016,8,3,3,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000024720,17016.07
1705,1705.0,1705.0,1705,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-36.nc,2016-8-3-18-0,131,131,2016,8,3,18,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000031680,17016.36
1706,1706.0,1706.0,1706,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-11.nc,2016-8-3-5-30,106,106,2016,8,3,5,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000025680,17016.11
1707,1707.0,1707.0,1707,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-09.nc,2016-8-3-4-30,104,104,2016,8,3,4,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000025200,17016.09
1708,1708.0,1708.0,1708,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-14.nc,2016-8-3-7-0,109,109,2016,8,3,7,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000026400,17016.14
1709,1709.0,1709.0,1709,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-17.nc,2016-8-3-8-30,112,112,2016,8,3,8,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000027120,17016.17
1710,1710.0,1710.0,1710,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-42.nc,2016-8-3-21-0,137,137,2016,8,3,21,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000033120,17016.42
1711,1711.0,1711.0,1711,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-05.nc,2016-8-3-2-30,100,100,2016,8,3,2,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000024240,17016.05
1712,1712.0,1712.0,1712,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-18.nc,2016-8-3-9-0,113,113,2016,8,3,9,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000027360,17016.18
1713,1713.0,1713.0,1713,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-04.nc,2016-8-3-2-0,99,99,2016,8,3,2,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000024000,17016.04
1714,1714.0,1714.0,1714,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-45.nc,2016-8-3-22-30,140,140,2016,8,3,22,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000033840,17016.45
1715,1715.0,1715.0,1715,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-27.nc,2016-8-3-13-30,122,122,2016,8,3,13,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000029520,17016.27
1716,1716.0,1716.0,1716,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-12.nc,2016-8-3-6-0,107,107,2016,8,3,6,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000025920,17016.12
1717,1717.0,1717.0,1717,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-38.nc,2016-8-3-19-0,133,133,2016,8,3,19,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000032160,17016.38
1718,1718.0,1718.0,1718,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-48.nc,2016-8-4-0-0,143,143,2016,8,4,0,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000034560,17016.48
1719,1719.0,1719.0,1719,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-41.nc,2016-8-3-20-30,136,136,2016,8,3,20,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000032880,17016.41
1720,1720.0,1720.0,1720,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-28.nc,2016-8-3-14-0,123,123,2016,8,3,14,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000029760,17016.28
1721,1721.0,1721.0,1721,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-35.nc,2016-8-3-17-30,130,130,2016,8,3,17,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000031440,17016.35
1722,1722.0,1722.0,1722,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-21.nc,2016-8-3-10-30,116,116,2016,8,3,10,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000028080,17016.21
1723,1723.0,1723.0,1723,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-25.nc,2016-8-3-12-30,120,120,2016,8,3,12,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000029040,17016.25
1724,1724.0,1724.0,1724,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-24.nc,2016-8-3-12-0,119,119,2016,8,3,12,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000028800,17016.24
1725,1725.0,1725.0,1725,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_03/ImageSegTOOCAN_20160803-16.nc,2016-8-3-8-0,111,111,2016,8,3,8,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000026880,17016.16
1726,1726.0,1726.0,1726,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-07.nc,2016-8-23-3-30,1062,1062,2016,8,23,3,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000255120,17036.07
1727,1727.0,1727.0,1727,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-32.nc,2016-8-23-16-0,1087,1087,2016,8,23,16,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000261120,17036.32
1728,1728.0,1728.0,1728,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-46.nc,2016-8-23-23-0,1101,1101,2016,8,23,23,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000264480,17036.46
1729,1729.0,1729.0,1729,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-48.nc,2016-8-24-0-0,1103,1103,2016,8,24,0,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000264960,17036.48
1730,1730.0,1730.0,1730,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-26.nc,2016-8-23-13-0,1081,1081,2016,8,23,13,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000259680,17036.26
1731,1731.0,1731.0,1731,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-05.nc,2016-8-23-2-30,1060,1060,2016,8,23,2,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000254640,17036.05
1732,1732.0,1732.0,1732,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-18.nc,2016-8-23-9-0,1073,1073,2016,8,23,9,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000257760,17036.18
1733,1733.0,1733.0,1733,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_23/ImageSegTOOCAN_20160823-13.nc,2016-8-23-6-30,1068,1068,2016,8,23,6,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000256560,17036.13
